PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,SBJ
10001726,10001726,7,1,062
10001726,10001726,70,1,065
10001726,10001726,71,1,052
10001726,10001726,72,1,095
10001726,10001726,73,1,095
10001726,10001726,73,1,096
10001726,10001726,74,1,007
10001726,10001726,74,1,023
10001726,10001726,75,1,027
10001726,10001726,76,1,079
10001726,10001726,78,1,053
10001726,10001726,78,1,079
10001726,10001726,79,1,079
10001726,10001726,79,1,082
10001726,10001726,81,1,035
10001726,10001726,82,1,031
10001726,10001726,82,1,059
10001726,10001726,83,1,031
10001726,10001726,83,1,059
10001726,10001726,84,1,031
10001726,10001726,85,1,061
10001726,10001726,86,1,096
10001726,10001726,87,1,090
10001726,10001726,88,1,003
10001726,10001726,89,1,096
10001726,10001726,89,1,100
10001726,10001726,9,1,038
10001726,10001726,90,1,096
10001726,10001726,91,1,035
10001726,10001726,91,2,035
10001726,10001726,92,1,035
10001726,10001726,92,2,035
10001726,10001726,97,1,096
10001726,10001726,98,1,096
10001726,10001726,99,1,061
10001743,10001743,BSFH0001,1,067
10001743,10001743,BSFH0011,1,061
10001743,10001743,BSFH0021,1,067
10001743,10001743,BSPH0011,2,067
10001743,10001743,BSPH0021,2,061
10001743,10001743,BSPH0041,2,067
10001743,10001743,GSFH0021,1,024
10001743,10001743,GSFH0031,1,013
10001743,10001743,LSFH0001,1,031
10001743,10001743,LSFH0011,1,049
10001743,10001743,LSFH0021,1,049
10001743,10001743,LSPH0001,2,031
10001743,10001743,LSPH0011,2,049
10001743,10001743,LSPH0021,2,049
10001743,10001743,RSFH0001,1,105
10001743,10001743,RSFH0011,1,105
10001743,10001743,RSPH0001,2,105
10001743,10001743,RSPH0011,2,105
10001743,10001743,SSFH0001,1,018
10001743,10001743,SSFH0011,1,018
10001743,10001743,SSPH0001,2,018
10001743,10001743,TSFH0001,1,063
10001743,10001743,TSFH0031,1,049
10001743,10001743,TSPH0011,2,063
10001743,10001743,TSPH0021,2,063
10001743,10001743,VLFH0001,1,038
10001743,10001743,VLFH0011,1,038
10001743,10001743,VLFH0041,1,038
10001743,10001743,VLPH0001,2,038
10001743,10001743,VLPH0011,2,038
10001743,10001743,VLPH0021,2,038
10001743,10001743,XSFH0061,1,098
10001743,10001743,XSFH0071,1,098
10001743,10001743,XSFH0081,1,098
10001744,10001744,13AEH5,1,038
10001744,10001744,13AEH5,2,038
10001744,10001744,16EEH5,1,040
10001744,10001744,16EEH5,2,040
10001744,10001744,17MEH5,1,037
10001744,10001744,17MEH5,2,037
10001744,10001744,17MMH5,1,037
10001744,10001744,17MMH5,2,037
10001744,10001744,41EYH5,2,058
10001744,10001744,41EYH5,2,105
10001778,10001778,00244736,1,060
10001778,10001778,00244736,2,060
10001778,10001778,00245631,1,061
10001778,10001778,00245631,1,063
10001778,10001778,00245996,1,105
10001778,10001778,00245997,1,011
10001778,10001778,00246062,1,044
10001778,10001778,00246062,1,096
10001778,10001778,00246062,1,102
10001778,10001778,00246064,1,095
10001778,10001778,00300368,1,054
10001778,10001778,00300917,1,096
10001778,10001778,00300918,1,096
10001778,10001778,00300919,1,100
10001778,10001778,00300920,1,100
10001850,10007161,AOHND-D_PT,2,040
10001850,10007161,BMFND-D_PT,2,061
10001850,10007161,CNAFND-D_FT,1,035
10001850,10007161,CSLFND-D_PT,2,019
10001850,10007161,EATSNG-D_PT,2,103
10001850,10007161,EJFND-D_PT,2,105
10001850,10007161,MFHND-D_PT,2,037
10001850,10007161,MGHND-D_PT,2,037
10001850,10007161,MOHND-D_PT,2,040
10001850,10007161,VIFND-D_PT,2,035
10001883,10001883,52F1DM,1,026
10001883,10001883,52F2DM,1,026
10001883,10001883,5LN3DM,1,054
10001883,10001883,5LN3DM,2,054
10001883,10001883,5N23DM,1,054
10001883,10001883,845FDM,1,069
10001883,10001883,9N49DM,1,065
10001883,10001883,9N49DM,1,066
10001883,10001883,B204DM,1,025
10001883,10001883,B230DM,1,004
10001883,10001883,B61ADM,1,009
10001883,10001883,B620DM,1,009
10001883,10001883,B620DM,2,009
10001883,10001883,B700DM,1,005
10001883,10001883,B701DM,1,005
10001883,10001883,B702DM,1,005
10001883,10001883,B720DM,1,005
10001883,10001883,B761DM,1,005
10001883,10001883,B902DM,1,011
10001883,10001883,B940DM,1,011
10001883,10001883,B940DM,2,011
10001883,10001883,B991DM,1,057
10001883,10001883,B991DM,2,057
10001883,10001883,C800DM,1,019
10001883,10001883,C800DM,2,019
10001883,10001883,C8B9DM,1,011
10001883,10001883,C8B9DM,1,019
10001883,10001883,C8B9DM,2,011
10001883,10001883,C8B9DM,2,019
10001883,10001883,C8L3DM,1,019
10001883,10001883,C8L3DM,1,054
10001883,10001883,C8L3DM,2,019
10001883,10001883,C8L3DM,2,054
10001883,10001883,C8X3DM,1,019
10001883,10001883,C8X3DM,1,105
10001883,10001883,C8X3DM,2,019
10001883,10001883,C8X3DM,2,105
10001883,10001883,F400DM,1,027
10001883,10001883,FG45DM,1,035
10001883,10001883,G100DM,1,032
10001883,10001883,G400DM,1,035
10001883,10001883,G521DM,1,035
10001883,10001883,G550DM,1,035
10001883,10001883,G600DM,1,035
10001883,10001883,G624DM,1,035
10001883,10001883,H301DM,1,037
10001883,10001883,H301DM,2,037
10001883,10001883,H610DM,1,040
10001883,10001883,H610DM,2,040
10001883,10001883,H675DM,1,037
10001883,10001883,H675DM,2,037
10001883,10001883,H747DM,1,037
10001883,10001883,H747DM,2,037
10001883,10001883,H936DM,1,040
10001883,10001883,H936DM,2,040
10001883,10001883,HG64DM,1,035
10001883,10001883,HH36DM,1,037
10001883,10001883,HH36DM,2,037
10001883,10001883,I100DM,1,035
10001883,10001883,I562DM,1,035
10001883,10001883,IN21DM,1,035
10001883,10001883,J930DM,1,046
10001883,10001883,J932DM,1,046
10001883,10001883,JW93DM,1,097
10001883,10001883,JW9HDM,1,046
10001883,10001883,K100DM,1,047
10001883,10001883,K100DM,2,047
10001883,10001883,K130DM,1,047
10001883,10001883,K130DM,2,047
10001883,10001883,L100DM,1,052
10001883,10001883,L200DM,1,053
10001883,10001883,L245DM,1,053
10001883,10001883,L250DM,1,053
10001883,10001883,L390DM,1,054
10001883,10001883,L3C8DM,1,019
10001883,10001883,L3C8DM,1,054
10001883,10001883,L502DM,1,058
10001883,10001883,L530DM,1,058
10001883,10001883,L530DM,2,058
10001883,10001883,LL12DM,1,052
10001883,10001883,LL12DM,1,053
10001883,10001883,LN13DM,1,052
10001883,10001883,LN13DM,1,065
10001883,10001883,LN2FDM,1,055
10001883,10001883,LP25DM,1,073
10001883,10001883,LP25DM,1,053
10001883,10001883,LPF5DM,1,053
10001883,10001883,LPF5DM,1,073
10001883,10001883,LV21DM,1,053
10001883,10001883,LV21DM,1,090
10001883,10001883,LV21DM,2,090
10001883,10001883,LV21DM,2,053
10001883,10001883,LVF1DM,1,090
10001883,10001883,LVF1DM,1,053
10001883,10001883,LVF1DM,2,053
10001883,10001883,LVF1DM,2,090
10001883,10001883,M100DM,1,060
10001883,10001883,M200DM,1,060
10001883,10001883,M211DM,1,060
10001883,10001883,M221DM,1,060
10001883,10001883,ML21DM,1,052
10001883,10001883,ML21DM,1,060
10001883,10001883,MN11DM,1,060
10001883,10001883,MN11DM,1,061
10001883,10001883,N102DM,1,061
10001883,10001883,N120DM,1,061
10001883,10001883,N200DM,1,063
10001883,10001883,N3GFDM,1,065
10001883,10001883,N420DM,1,065
10001883,10001883,N420DM,1,066
10001883,10001883,N500DM,1,062
10001883,10001883,N561DM,1,062
10001883,10001883,N578DM,1,061
10001883,10001883,N600DM,1,064
10001883,10001883,N820DM,1,067
10001883,10001883,N820DM,2,067
10001883,10001883,NL21DM,1,052
10001883,10001883,NL21DM,1,061
10001883,10001883,NL41DM,1,052
10001883,10001883,NL41DM,1,066
10001883,10001883,NN12DM,1,061
10001883,10001883,NN14DM,1,066
10001883,10001883,NN14DM,1,061
10001883,10001883,NN15DM,1,062
10001883,10001883,NN15DM,1,061
10001883,10001883,NN1FDM,1,061
10001883,10001883,NN21DM,1,063
10001883,10001883,NN21DM,1,061
10001883,10001883,NN31DM,1,065
10001883,10001883,NN31DM,1,061
10001883,10001883,NN61DM,1,061
10001883,10001883,NN61DM,1,064
10001883,10001883,NNM1DM,1,062
10001883,10001883,P300DM,1,069
10001883,10001883,P303DM,1,069
10001883,10001883,P310DM,1,069
10001883,10001883,P37CDM,1,069
10001883,10001883,P37CDM,1,087
10001883,10001883,P390DM,1,069
10001883,10001883,P3R9DM,1,069
10001883,10001883,P3R9DM,1,079
10001883,10001883,P3RXDM,1,069
10001883,10001883,P3RXDM,1,079
10001883,10001883,P3T1DM,1,069
10001883,10001883,P3T1DM,1,087
10001883,10001883,P500DM,1,073
10001883,10001883,P501DM,1,073
10001883,10001883,PP35DM,1,069
10001883,10001883,PP35DM,1,073
10001883,10001883,PPH5DM,1,069
10001883,10001883,PPH5DM,1,073
10001883,10001883,PQ33DM,1,069
10001883,10001883,PQ33DM,1,075
10001883,10001883,PQ33DM,2,069
10001883,10001883,PQ33DM,2,075
10001883,10001883,PQ53DM,1,073
10001883,10001883,PQ53DM,1,075
10001883,10001883,PV51DM,1,073
10001883,10001883,PV51DM,1,090
10001883,10001883,PWH4DM,1,069
10001883,10001883,PWH4DM,1,098
10001883,10001883,PWH4DM,2,069
10001883,10001883,PWH4DM,2,098
10001883,10001883,Q300DM,1,075
10001883,10001883,Q300DM,2,075
10001883,10001883,Q310DM,1,079
10001883,10001883,Q310DM,1,075
10001883,10001883,Q310DM,2,079
10001883,10001883,Q310DM,2,075
10001883,10001883,Q311DM,1,087
10001883,10001883,Q311DM,1,075
10001883,10001883,Q311DM,2,075
10001883,10001883,Q311DM,2,087
10001883,10001883,Q31TDM,1,075
10001883,10001883,Q31TDM,1,103
10001883,10001883,Q31TDM,2,103
10001883,10001883,Q31TDM,2,075
10001883,10001883,Q390DM,1,075
10001883,10001883,Q390DM,2,075
10001883,10001883,Q3T1DM,1,087
10001883,10001883,Q3T1DM,1,075
10001883,10001883,Q3T1DM,2,087
10001883,10001883,Q3T1DM,2,075
10001883,10001883,QP33DM,1,069
10001883,10001883,QP33DM,1,075
10001883,10001883,QP33DM,2,075
10001883,10001883,QP33DM,2,069
10001883,10001883,QP35DM,1,075
10001883,10001883,QP35DM,1,073
10001883,10001883,QR39DM,1,075
10001883,10001883,QR39DM,1,079
10001883,10001883,QR39DM,2,075
10001883,10001883,QR39DM,2,079
10001883,10001883,QV31DM,1,075
10001883,10001883,QV31DM,1,090
10001883,10001883,QV31DM,2,075
10001883,10001883,QV31DM,2,090
10001883,10001883,QW38DM,1,101
10001883,10001883,QW38DM,1,075
10001883,10001883,QW38DM,2,101
10001883,10001883,QW38DM,2,075
10001883,10001883,QWJ4DM,1,098
10001883,10001883,QWJ4DM,1,075
10001883,10001883,QWJ4DM,2,075
10001883,10001883,QWJ4DM,2,098
10001883,10001883,V100DM,1,090
10001883,10001883,V100DM,2,090
10001883,10001883,V1R9DM,1,079
10001883,10001883,V1R9DM,1,090
10001883,10001883,V1R9DM,2,079
10001883,10001883,V1R9DM,2,090
10001883,10001883,V1T1DM,1,087
10001883,10001883,V1T1DM,1,090
10001883,10001883,V1T1DM,2,087
10001883,10001883,V1T1DM,2,090
10001883,10001883,W100DM,1,095
10001883,10001883,W100DM,2,095
10001883,10001883,W200DM,1,096
10001883,10001883,W200DM,2,096
10001883,10001883,W210DM,1,096
10001883,10001883,W219DM,1,096
10001883,10001883,W221DM,1,096
10001883,10001883,W224DM,1,096
10001883,10001883,W224DM,2,096
10001883,10001883,W230DM,1,096
10001883,10001883,W230DM,2,096
10001883,10001883,W231DM,1,096
10001883,10001883,W231DM,2,096
10001883,10001883,W235DM,1,096
10001883,10001883,W235DM,2,096
10001883,10001883,W240DM,1,096
10001883,10001883,W240DM,2,096
10001883,10001883,W242DM,1,096
10001883,10001883,W242DM,2,096
10001883,10001883,W250DM,1,096
10001883,10001883,W250DM,2,096
10001883,10001883,W253DM,1,096
10001883,10001883,W253DM,2,096
10001883,10001883,W261DM,1,096
10001883,10001883,W261DM,2,096
10001883,10001883,W291DM,1,100
10001883,10001883,W293DM,1,096
10001883,10001883,W293DM,2,096
10001883,10001883,W400DM,1,098
10001883,10001883,W400DM,2,098
10001883,10001883,W500DM,1,099
10001883,10001883,W500DM,2,099
10001883,10001883,W615DM,1,100
10001883,10001883,W640DM,1,100
10001883,10001883,W640DM,2,100
10001883,10001883,WH21DM,1,096
10001883,10001883,WH21DM,2,096
10001883,10001883,WN25DM,1,096
10001883,10001883,WN25DM,2,096
10001883,10001883,WP83DM,1,069
10001883,10001883,WP83DM,1,101
10001883,10001883,WP83DM,2,069
10001883,10001883,WP83DM,2,101
10001883,10001883,WP85DM,1,073
10001883,10001883,WP85DM,1,101
10001883,10001883,WQ63DM,1,075
10001883,10001883,WQ63DM,1,100
10001883,10001883,WQ63DM,2,075
10001883,10001883,WQ63DM,2,100
10001883,10001883,WQ83DM,1,075
10001883,10001883,WQ83DM,1,101
10001883,10001883,WQ83DM,2,075
10001883,10001883,WQ83DM,2,101
10001883,10001883,WW2RDM,1,096
10001883,10001883,WW2RDM,2,096
10001883,10001883,WW45DM,1,098
10001883,10001883,WW45DM,2,098
10001883,10001883,WW59DM,1,067
10001883,10001883,WW59DM,1,099
10001883,10001883,WW59DM,2,067
10001883,10001883,WW59DM,2,099
10001883,10001883,WW84DM,1,098
10001883,10001883,WW84DM,1,101
10001883,10001883,WW84DM,2,098
10001883,10001883,WW84DM,2,101
10001883,10001883,WW94DM,1,067
10001883,10001883,WW94DM,1,098
10001883,10001883,WW94DM,2,067
10001883,10001883,WW94DM,2,098
10001883,10001883,WWF7DM,1,044
10001883,10001883,WWF7DM,2,044
10001883,10001883,X300DM,1,105
10001883,10001883,X300DM,2,105
10001883,10001883,X3C8DM,1,019
10001883,10001883,X3C8DM,1,105
10001883,10001883,X3C8DM,2,019
10001883,10001883,X3C8DM,2,105
10001883,10001883,XR40DM,1,079
10001883,10001883,XR40DM,1,106
10001883,10001883,XR40DM,2,079
10001883,10001883,XR40DM,2,106
10001883,10001883,XR41DM,1,087
10001883,10001883,XR41DM,1,106
10001883,10001883,XR41DM,2,087
10001883,10001883,XR41DM,2,106
10001897,10001897,00243461,1,058
10001897,10001897,00243461,1,105
10001897,10001897,00243461,2,058
10001897,10001897,00243461,2,105
10001897,10001897,00244661,1,018
10001897,10001897,00244661,2,018
10001897,10001897,00244683,1,067
10001897,10001897,00244683,2,067
10001897,10001897,50083624,1,011
10001897,10001897,50083624,2,011
10001901,10001696,212553,1,097
10001901,10001696,212553,1,046
10001901,10001696,212562,1,097
10001919,10001919,BRHE0004F1,1,018
10001919,10001919,BRHE0005F1,1,021
10001919,10001919,BRHE0006F1,1,024
10001919,10001919,JBHE0013D3,2,058
10001919,10001919,JBHE0018D1,2,048
10001919,10001919,RH4FD019F1-1,1,067
10001919,10001919,RHHE0002D1,1,036
10001919,10001919,RHHE0002D1,1,040
10001919,10001919,RHHE0002D1,2,036
10001919,10001919,RHHE0002D1,2,040
10001919,10001919,RHHE0008F1,1,054
10001919,10001919,RHHE0014D1,2,105
10001919,10001919,RHHND008F1,1,035
10002005,10002005,F360,1,068
10002005,10002005,F362,1,097
10002005,10002005,F363,1,075
10002005,10002005,F363,2,075
10002005,10002005,F364,1,058
10002005,10002005,F364,2,058
10002005,10002005,F366,1,035
10002005,10002005,F367,1,060
10002005,10002005,F370,1,096
10002005,10002005,F371,1,095
10002005,10002005,F377,1,105
10002005,10002005,F378,1,018
10002005,10002005,F379,1,100
10002005,10002005,F382,1,103
10002005,10002005,F391,2,105
10002005,10002005,F402,2,054
10002005,10002005,F413,1,011
10002005,10002005,F452,1,019
10002005,10002005,F452,2,019
10002005,10002005,F454,2,058
10002005,10002005,F530,1,018
10002005,10002005,F813,1,018
10002011,10007146,K0252,1,097
10002011,10007146,K0252,1,099
10002061,10002061,1354316,1,096
10002061,10002061,1454116,2,106
10002061,10002061,2150116,1,105
10002061,10002061,2150216,1,054
10002061,10002061,2154316,2,063
10002107,10002107,3450,1,103
10002107,10002107,D0536PLA,1,048
10002107,10002107,D0599FLA,1,036
10002107,10002107,D1315FWN,1,048
10002107,10002107,D6612FLA,1,035
10002107,10002107,D6683FLA,1,037
10002107,10002107,D8320FWN,1,095
10002107,10002107,D8324FWN,1,096
10002107,10002107,D8386FWN,1,098
10002107,10002107,FB1BMG9,1,105
10002107,10002107,FE1EAY9E,1,103
10002107,10002107,FE2PRE2E,1,103
10002107,10002107,W0578PLA,1,048
10002107,10002107,W6612FLA,1,035
10002107,10002107,WWPFND002Z1,1,103
10002126,10002126,0178,1,053
10002126,10002126,3572,1,035
10002126,10002126,4784,1,095
10002126,10002126,6338,1,018
10002126,10002126,7151,1,100
10002126,10002126,7836,1,105
10002126,10002126,7836,2,105
10002126,10002126,8467,1,103
10002126,10002126,8705,1,097
10002130,10002130,AADF1HGDXA,1,096
10002130,10002130,AADF1X13XA,1,097
10002130,10002130,AADF2X17XA,1,095
10002130,10002130,AMEF1HDPXA,1,100
10002130,10002130,BBME2411XA,1,067
10002130,10002130,BBME2X13XA,1,061
10002130,10002130,BBME2X15XA,1,067
10002130,10002130,BBME2X1AXA,1,038
10002130,10002130,BBMF1410XA,1,035
10002130,10002130,BSEF2X14XA,1,058
10002130,10002130,BSEF2X14XA,1,105
10002143,10002143,CMDHD5,1,100
10002143,10002143,CNDEX5,2,019
10002143,10002143,CSDHD5,1,035
10002344,10007146,K0300,1,006
10002344,10007146,K0300,2,006
10002370,10002370,EC-KISS15,1,073
10002370,10002370,EC-KISS16,1,096
10002370,10002370,EC-KISS17,1,058
10002370,10002370,EC-KISS22,1,103
10002370,10002370,EC-KISS24,1,100
10002370,10002370,EC-KISS25,1,053
10002370,10002370,EC-KISS26,1,003
10002370,10002370,EC-KISS26,2,003
10002370,10002370,EC-KISS27,1,069
10002370,10002370,EC-KISS30,1,038
10002370,10002370,EC-KISS31,1,018
10002370,10002370,EC-KISS4,1,018
10002370,10002370,EC-KISS5,1,035
10002370,10002370,EC-KISS9,1,105
10002370,10002370,EC-KISS9,2,105
10002412,10002412,319B,1,096
10002412,10002412,4J66,1,103
10002412,10002412,4N7W,1,100
10002412,10002412,B900,1,011
10002412,10002412,B93G,1,100
10002412,10002412,C600,1,011
10002412,10002412,C600,1,018
10002412,10002412,C601,1,018
10002412,10002412,C610,1,018
10002412,10002412,CL83,1,019
10002412,10002412,CL83,1,054
10002412,10002412,CL84,1,019
10002412,10002412,CL84,1,054
10002412,10002412,CQ83,1,019
10002412,10002412,CQ83,1,075
10002412,10002412,H30H,1,037
10002412,10002412,H30H,2,037
10002412,10002412,H65H,1,040
10002412,10002412,H65H,2,040
10002412,10002412,H70H,1,037
10002412,10002412,H70H,2,037
10002412,10002412,HH41,1,038
10002412,10002412,HH41,2,038
10002412,10002412,HP63,1,100
10002412,10002412,II10,1,035
10002412,10002412,II10,2,035
10002412,10002412,N201,1,068
10002412,10002412,N202,1,061
10002412,10002412,N202,2,061
10002412,10002412,NN84,1,006
10002412,10002412,NN86,1,067
10002412,10002412,P310,1,100
10002412,10002412,P395,1,069
10002412,10002412,P396,1,100
10002412,10002412,PR34,1,069
10002412,10002412,QL31,1,054
10002412,10002412,QL31,1,075
10002412,10002412,QL33,1,054
10002412,10002412,QL33,1,075
10002412,10002412,TL13,1,100
10002412,10002412,X310,1,058
10002412,10002412,X310,1,105
10002412,10002412,X311,1,058
10002412,10002412,X311,1,105
10002599,10002599,F2B1901,1,058
10002599,10002599,F2C6701,1,011
10002599,10002599,F2C8201,1,035
10002599,10002599,P3B1901,2,058
10002599,10002599,P3B1901,2,105
10002599,10002599,P3B1901,2,055
10002599,10002599,P3C6701,2,011
10002599,10002599,P3C8201,2,035
10002599,10002599,P3E8201,2,048
10002599,10002599,P3E9501,2,063
10002599,10002599,P3T4101,2,095
10002599,10002599,P4E4701,2,037
10002599,10002599,P4E4801,2,040
10002638,10002638,AAA0118,2,058
10002638,10002638,AAA0135,1,098
10002638,10002638,AAA0151,1,097
10002638,10002638,AAA0280,1,097
10002638,10002638,AAA0287,2,048
10002638,10002638,AAA0543,1,099
10002638,10002638,AAA0544,1,100
10002638,10002638,AAA0545,1,097
10002638,10002638,AAA0559,1,035
10002638,10002638,KIS00031,1,018
10002638,10002638,KIS00032,1,018
10002638,10002638,KIS00110,1,058
10002681,10002681,ARCHBFT,1,047
10002681,10002681,ARCHBPT,2,047
10002681,10002681,BDESPD,1,096
10002681,10002681,DESCMD,1,096
10002681,10002681,DESDIG,1,096
10002681,10002681,DESFAS,1,096
10002681,10002681,DESIND,1,096
10002681,10002681,DESSJD,1,102
10002681,10002681,DESTXD,1,096
10002681,10002681,FAPPAP,1,095
10002681,10002681,FAPPHO,1,100
10002681,10002681,FAPSEA,1,095
10002681,10002681,MEDESPD,1,096
10002696,10002696,52HNDG,1,035
10002696,10002696,5HNDCP,1,095
10002696,10002696,5HNDFA,1,096
10002696,10002696,5HNDFM,1,100
10002696,10002696,5HNDGR,1,096
10002696,10002696,5HNDMP,1,046
10002696,10002696,5HNDPH,1,100
10002696,10002696,5HNDSD,1,096
10002696,10002696,CFOUN,1,011
10002696,10002696,EY4GFT,1,105
10002696,10002696,HC5HCP,1,011
10002696,10002696,HDCEE,1,040
10002696,10002696,HDCMA,1,037
10002696,10002696,HDCME,1,037
10002696,10002696,HDCOPE,1,036
10002696,10002696,HNTBUS,1,061
10002696,10002696,OAA5FF,1,067
10002718,10002718,K1T67,1,056
10002718,10002718,K3L03,1,054
10002718,10002718,K3L03,1,087
10002718,10002718,K3L3L,1,054
10002718,10002718,K7UG2,1,061
10002718,10002718,K7UG2,1,035
10002718,10002718,K8C00,1,019
10002718,10002718,KBL93,1,011
10002718,10002718,KBL93,1,054
10002718,10002718,KBL93,2,011
10002718,10002718,KBL93,2,054
10002718,10002718,KC800,1,019
10002718,10002718,KC801,1,019
10002718,10002718,KC8N2,1,019
10002718,10002718,KC8N2,1,063
10002718,10002718,KC990,1,019
10002718,10002718,KC991,1,019
10002718,10002718,KG400,1,035
10002718,10002718,KG400,2,035
10002718,10002718,KG401,1,035
10002718,10002718,KG402,1,035
10002718,10002718,KG452,1,035
10002718,10002718,KG452,2,035
