PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ACCTYPE,ACCDEPEND,ACCDEPENDURL,ACCDEPENDURLW
10007796,10007796,BSEGSEE-Y,1,09405,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEG,1,08705,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEG,1,09405,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEG,1,09906,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEG-S,1,08702,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEG-S,1,09402,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEG-S,1,09902,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEG-Y,1,08702,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEG-Y,1,09402,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEG-Y,1,09902,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEW,1,08705,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEW,1,09405,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEW-S,1,08705,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEW-S,1,09405,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEW-Y,1,09405,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSEW-Y,1,08705,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSME,1,09906,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSME,1,08705,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSME,1,09405,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSME-S,1,09906,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSME-S,1,09405,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSME-S,1,08705,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSME-Y,1,08705,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSME-Y,1,09405,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSEGSME-Y,1,09906,1,http://www.engc.org.uk/education--skills/accreditation/accredited-course-search,
10007796,10007796,BSGLSAG,1,06801,0,,
10007796,10007796,BSGLSGG,1,06801,0,,
10007796,10007796,BSGLSGL,1,06801,0,,
10007796,10007796,BSGLSPB,1,06801,0,,
10007796,10007796,BSMOSODP,1,06907,0,,
10007796,10007796,BSPASPA,1,08902,0,,
10007796,10007796,BSPAWAS,1,08902,0,,
10007796,10007796,BSPAWSC,1,08902,0,,
10007796,10007796,BSPSSAP,1,02001,0,,
10007796,10007796,BSPSSPS,1,02001,0,,
10007796,10007796,BSPSWCK,1,02001,0,,
10007796,10007796,BSPSWSY,1,02001,0,,
10007796,10007796,BSSICSI,1,08903,0,,
10007796,10007796,MBMDSMD,1,05901,0,,
10007798,10007798,102,1,11106,0,,
10007798,10007798,103,1,11102,0,,
10007798,10007798,104,1,11105,0,,
10007798,10007798,105,1,00601,1,http://www.socialsciences.manchester.ac.uk/study-with-us/how-to-apply/undergraduate/exemptions/,
10007798,10007798,105,1,03402,1,http://www.socialsciences.manchester.ac.uk/study-with-us/how-to-apply/undergraduate/exemptions/,
10007798,10007798,105,1,07501,1,http://www.socialsciences.manchester.ac.uk/study-with-us/how-to-apply/undergraduate/exemptions/,
10007798,10007798,106,1,00601,1,http://www.socialsciences.manchester.ac.uk/study-with-us/how-to-apply/undergraduate/exemptions/,
10007798,10007798,106,1,03402,1,http://www.socialsciences.manchester.ac.uk/study-with-us/how-to-apply/undergraduate/exemptions/,
10007798,10007798,106,1,07501,0,,
10007798,10007798,107,1,03402,1,http://www.socialsciences.manchester.ac.uk/study-with-us/how-to-apply/undergraduate/exemptions/,
10007798,10007798,109,1,13402,0,,
10007798,10007798,11,1,13402,0,,
10007798,10007798,110,1,13402,0,,
10007798,10007798,12,1,13402,0,,
10007798,10007798,122,1,09201,0,,
10007798,10007798,123,1,09201,0,,
10007798,10007798,126,1,09401,0,,
10007798,10007798,127,1,01101,0,,
10007798,10007798,129,1,09402,0,,
10007798,10007798,130,1,09401,0,,
10007798,10007798,132,1,09402,0,,
10007798,10007798,133,1,09402,0,,
10007798,10007798,134,1,09402,0,,
10007798,10007798,135,1,09401,0,,
10007798,10007798,136,1,09401,0,,
10007798,10007798,137,1,09402,0,,
10007798,10007798,137,1,01101,0,,
10007798,10007798,139,1,18301,0,,
10007798,10007798,14,1,13402,0,,
10007798,10007798,142,1,09901,0,,
10007798,10007798,143,1,11601,0,,
10007798,10007798,144,1,09901,0,,
10007798,10007798,146,1,08101,0,,
10007798,10007798,146,1,09301,0,,
10007798,10007798,146,1,10001,0,,
10007798,10007798,146,1,03001,0,,
10007798,10007798,147,1,10001,0,,
10007798,10007798,147,1,09301,0,,
10007798,10007798,147,1,08101,0,,
10007798,10007798,147,1,03001,0,,
10007798,10007798,148,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,148,1,03901,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,148,1,03401,0,,
10007798,10007798,148,1,00901,0,,
10007798,10007798,148,1,00601,0,,
10007798,10007798,148,1,05501,0,,
10007798,10007798,149,1,05501,0,,
10007798,10007798,149,1,03901,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,149,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,149,1,00901,0,,
10007798,10007798,149,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,149,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,150,1,05501,0,,
10007798,10007798,150,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,150,1,00901,0,,
10007798,10007798,150,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,150,1,18801,0,,
10007798,10007798,151,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,151,1,05501,0,,
10007798,10007798,151,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,151,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,151,1,00901,0,,
10007798,10007798,152,1,00901,0,,
10007798,10007798,152,1,00601,0,,
10007798,10007798,152,1,05501,0,,
10007798,10007798,152,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,152,1,03901,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,152,1,03401,0,,
10007798,10007798,17,1,13402,0,,
10007798,10007798,19,1,13601,0,,
10007798,10007798,19,1,16401,0,,
10007798,10007798,194,1,08901,0,,
10007798,10007798,197,1,13402,0,,
10007798,10007798,2,1,06201,0,,
10007798,10007798,200,1,09201,0,,
10007798,10007798,201,1,09402,0,,
10007798,10007798,2013429,1,09601,0,,
10007798,10007798,2013430,1,09601,0,,
10007798,10007798,2013431,1,12801,1,http://www.manchester.ac.uk/study/undergraduate/courses/2015/09416/geography-integrated-masters-with-planning-mgeog-gim/,
10007798,10007798,2013434,1,09402,0,,
10007798,10007798,2013436,1,12801,1,http://www.manchester.ac.uk/study/undergraduate/courses/2015/09631/integrated-masters-in-planning-with-real-estate-impre/,
10007798,10007798,2013440,1,09402,0,,
10007798,10007798,2013449,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013449,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013449,1,05501,0,,
10007798,10007798,2013449,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013449,1,00901,0,,
10007798,10007798,2013452,1,05501,0,,
10007798,10007798,2013452,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013452,1,00901,0,,
10007798,10007798,2013452,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013452,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013453,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013453,1,00901,0,,
10007798,10007798,2013453,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013453,1,05501,0,,
10007798,10007798,2013453,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013454,1,05501,0,,
10007798,10007798,2013454,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013454,1,00901,0,,
10007798,10007798,2013454,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013454,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013455,1,05501,0,,
10007798,10007798,2013455,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013455,1,00901,0,,
10007798,10007798,2013455,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013455,1,18801,0,,
10007798,10007798,2013456,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013456,1,00901,0,,
10007798,10007798,2013456,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013456,1,05501,0,,
10007798,10007798,2013456,1,18801,0,,
10007798,10007798,2013457,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013457,1,00901,0,,
10007798,10007798,2013457,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013457,1,05501,0,,
10007798,10007798,2013457,1,18801,0,,
10007798,10007798,2013458,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013458,1,05501,0,,
10007798,10007798,2013458,1,18801,0,,
10007798,10007798,2013458,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013458,1,00901,0,,
10007798,10007798,2013459,1,18801,0,,
10007798,10007798,2013459,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013459,1,00901,0,,
10007798,10007798,2013459,1,05501,0,,
10007798,10007798,2013459,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013460,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013460,1,00901,0,,
10007798,10007798,2013460,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013460,1,18801,0,,
10007798,10007798,2013460,1,05501,0,,
10007798,10007798,2013461,1,00901,0,,
10007798,10007798,2013461,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013461,1,02401,0,,
10007798,10007798,2013461,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013461,1,05501,0,,
10007798,10007798,2013461,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013462,1,00501,0,,
10007798,10007798,2013462,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013462,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013462,1,00901,0,,
10007798,10007798,2013462,1,02401,0,,
10007798,10007798,2013462,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013462,1,05501,0,,
10007798,10007798,2013463,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013463,1,05501,0,,
10007798,10007798,2013463,1,00901,0,,
10007798,10007798,2013463,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013463,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013463,1,00501,0,,
10007798,10007798,2013464,1,00901,0,,
10007798,10007798,2013464,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013464,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013464,1,05501,0,,
10007798,10007798,2013464,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013465,1,05501,0,,
10007798,10007798,2013465,1,03401,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013465,1,07501,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013465,1,00601,1,http://www.mbs.ac.uk/undergraduate/why-mbs/accredited-courses.aspx,
10007798,10007798,2013465,1,00901,0,,
10007798,10007798,2013502,1,06915,0,,
10007798,10007798,2013503,1,06915,0,,
10007798,10007798,202,1,01101,0,,
10007798,10007798,203,1,07201,1,http://www.maths.manchester.ac.uk/study/undergraduate/information-for-current-students/undergraduate-student-handbook/,
10007798,10007798,204,1,09902,0,,
10007798,10007798,208,1,13402,0,,
10007798,10007798,209,1,02001,0,,
10007798,10007798,215,1,13402,0,,
10007798,10007798,216,1,13402,0,,
10007798,10007798,217,1,13402,0,,
10007798,10007798,219,1,13402,0,,
10007798,10007798,220,1,13402,0,,
10007798,10007798,221,1,13402,0,,
10007798,10007798,222,1,16401,0,,
10007798,10007798,222,1,13601,0,,
10007798,10007798,238,1,09201,0,,
10007798,10007798,239,1,12601,0,,
10007798,10007798,240,1,12602,0,,
10007798,10007798,241,1,12602,0,,
10007798,10007798,242,1,01101,0,,
10007798,10007798,243,1,01101,0,,
10007798,10007798,244,1,12601,0,,
10007798,10007798,245,1,01101,0,,
10007798,10007798,248,1,06801,0,,
10007798,10007798,251,1,12701,1,http://www.maths.manchester.ac.uk/study/undergraduate/information-for-current-students/undergraduate-student-handbook/,
10007798,10007798,252,1,12701,1,http://www.maths.manchester.ac.uk/study/undergraduate/information-for-current-students/undergraduate-student-handbook/,
10007798,10007798,253,1,12701,1,http://www.maths.manchester.ac.uk/study/undergraduate/information-for-current-students/undergraduate-student-handbook/,
10007798,10007798,254,1,11602,0,,
10007798,10007798,256,1,08501,0,,
10007798,10007798,257,1,08901,0,,
10007798,10007798,258,1,08901,0,,
10007798,10007798,259,1,08901,0,,
10007798,10007798,260,1,03002,0,,
10007798,10007798,260,1,10002,0,,
10007798,10007798,260,1,09302,0,,
10007798,10007798,260,1,08102,0,,
10007798,10007798,27,1,12601,0,,
10007798,10007798,273,1,13402,0,,
10007798,10007798,274,1,13402,0,,
10007798,10007798,275,1,13402,0,,
10007798,10007798,276,1,13402,0,,
10007798,10007798,278,1,02001,1,http://www.ls.manchester.ac.uk/undergraduate/courses/cognitiveneuroscience/,
10007798,10007798,279,1,13402,0,,
10007798,10007798,28,1,01101,0,,
10007798,10007798,288,1,12802,0,,
10007798,10007798,29,1,09402,0,,
10007798,10007798,29,1,01101,0,,
10007798,10007798,292,1,05802,0,,
10007798,10007798,292,1,05801,0,,
10007798,10007798,296,1,13402,0,,
10007798,10007798,297,1,05801,0,,
10007798,10007798,297,1,05802,0,,
10007798,10007798,301,1,13402,0,,
10007798,10007798,303,1,13402,0,,
10007798,10007798,305,1,11103,0,,
10007798,10007798,310,1,13402,0,,
10007798,10007798,311,1,06001,0,,
10007798,10007798,312,1,06001,0,,
10007798,10007798,313,1,13402,0,,
10007798,10007798,318,1,13601,0,,
10007798,10007798,318,1,16401,0,,
10007798,10007798,32,1,01101,0,,
10007798,10007798,329,1,09201,0,,
10007798,10007798,33,1,06801,0,,
10007798,10007798,333,1,09401,0,,
10007798,10007798,336,1,09401,0,,
10007798,10007798,338,1,01101,0,,
10007798,10007798,339,1,09402,0,,
10007798,10007798,34,1,06801,0,,
10007798,10007798,340,1,09402,0,,
10007798,10007798,340,1,01101,0,,
10007798,10007798,341,1,01101,0,,
10007798,10007798,342,1,08502,0,,
10007798,10007798,343,1,12701,1,http://www.maths.manchester.ac.uk/study/undergraduate/information-for-current-students/undergraduate-student-handbook/,
10007798,10007798,345,1,12701,1,http://www.maths.manchester.ac.uk/study/undergraduate/information-for-current-students/undergraduate-student-handbook/,
10007798,10007798,348,1,09901,0,,
10007798,10007798,349,1,09902,0,,
10007798,10007798,35,1,06801,0,,
10007798,10007798,350,1,03001,0,,
10007798,10007798,350,1,08101,0,,
10007798,10007798,350,1,09301,0,,
