PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID,UCASCOURSEID
10007417,10007417,HEN-FOUND_DEG_EARLY,2,WC,2501
10007417,10007417,IDFDCEDS-GRAPHIC_DESIGN_WHC,1,WC,2542
10007417,10007417,IDFDCEDS-ILLUSTRATION_WHC,1,WC,8281
10007417,10007417,IDFDCEDS-MEDIA_PRODUCTION_WHC,1,WC,5492
10007417,10007417,IDFDCEFT-FASHION_TEXTILES_WHC,1,WC,1600
10007417,10007417,IDFDCEPH-PHOTOGRAPHY_WHC,1,WC,8093
10007417,10007417,IDKFDSS-SPORTS_STUDIES_WHC,1,WC,4840
10007417,10007417,TCFDCT-COM_TECH_MED_SYS_WHC,1,WC,5669
10007417,10007417,TCFDCT-COM_TECH_MED_SYS_WHC,2,WC,5669
10007417,10007417,TCFDCT-COM_TECH_NETWORK_WHC,1,WC,4781
10007417,10007417,TCFDCT-COM_TECH_NETWORK_WHC,2,WC,4781
10007417,10007417,TCFDCT-COM_TECH_SOFT_DEV_WHC,1,WC,8736
10007417,10007417,TCFDCT-COM_TECH_SOFT_DEV_WHC,2,WC,8736
10007417,10007417,WHC0300,1,WC,6303
10007417,10007417,WHC1949,1,WC,5858
10007417,10007417,WHC2398,1,WC,5356
10007417,10007417,WHC2665,1,WC,1250
10007417,10007417,WHC2667,1,WC,8685
10007417,10007417,WHC3040B,1,WC,3843
10007417,10007417,WHC4182,1,WC,6964
10007417,10007417,WHC9957,1,WC,6236
10007419,10007419,3854,1,TO,2495
10007419,10007419,3856,1,TO,9833
10007419,10007419,3863,1,TO,9846
10007419,10007419,3864,1,TO,0344
10007419,10007419,3866,1,TO,6909
10007419,10007419,3881,1,TO,8816
10007419,10007419,4429,1,TO,0541
10007431,10014001,BBLWSGLEU-Y,1,BU,2336
10007431,10014001,BBMTAPSYU-Y,1,BU,2609
10007431,10014001,BBMTRTFDU-Y,1,BU,2056
10007431,10014001,BBMTSGLEU-Y,1,BU,2643
10007431,10014001,BCGTSGLEU-Y,1,BU,6578
10007431,10014001,BCOTFDSCU-Y,1,BU,5892
10007431,10014001,BCOURTFDU-Y,1,BU,4651
10007431,10014001,BEAYRTFDU-Y,1,BU,7395
10007431,10014001,BECSSGLEU-Y,1,BU,6360
10007431,10014001,BEECFDENU-Y,1,BU,0618
10007431,10014001,BEELFDENU-Y,1,BU,8676
10007431,10014001,BEEMFDENU-Y,1,BU,5038
10007431,10014001,BENHSGLEU-Y,1,BU,1123
10007431,10014001,BEPYSGLEU-Y,1,BU,7458
10007431,10014001,BGDCSGLEU-Y,1,BU,4064
10007431,10014001,BHEMRTFDU-Y,1,BU,5667
10007431,10014001,BHISAETHU-Y,1,BU,6101
10007431,10014001,BHISARLGU-Y,1,BU,7567
10007431,10014001,BHLWSGLEU-Y,1,BU,1212
10007431,10014001,BHSOSGLEU-Y,1,BU,8328
10007431,10014001,BITDSGLEU-Y,1,BU,9386
10007431,10014001,BITSSGLEU-Y,1,BU,4582
10007431,10014001,BLAWAETHU-Y,1,BU,4551
10007431,10014001,BMUPRTFDU-Y,1,BU,0726
10007431,10014001,BPSYASOCU-Y,1,BU,9761
10007431,10014001,BRLGAETHU-Y,1,BU,9447
10007431,10014001,BSCDFDSCU-Y,1,BU,2663
10007431,10014001,BSDVSGLEU-Y,1,BU,9774
10007431,10014001,BSLWSGLEU-Y,1,BU,7128
10007431,10014001,BSOCARLGU-Y,1,BU,8794
10007434,10007434,0218,1,IS,1449
10007434,10007434,0457C,1,IS,7066
10007434,10007434,0457D,1,IS,5641
10007434,10007434,FDA_Early_Years,1,IS,4224
10007434,10007434,HNC_Health,1,IS,2729
10007434,10007434,HNC_MakeUp,1,IS,6501
10007434,10007434,HNC_Travel,1,IS,9253
10007434,10007434,HND_Biomedical,1,IS,7838
10007434,10007434,HND_Dance,1,IS,2429
10007434,10007434,HND_Media,1,IS,5990
10007434,10007434,HND_Performing_Art,1,IS,9728
10007434,10007434,HND_Special_Makeup,1,IS,7936
10007455,10007455,CIC-KIS-012W,1,CR,8301
10007455,10007455,CIC-KIS-4F57,1,CR,2650
10007455,10007455,CIC-KIS-W374,1,CR,0246
10007455,10007455,CIC-KIS-X320,1,CR,2295
10007455,10007455,LMU-KIS-C605,1,AE,6147
10007455,10007455,LMU-KIS-CX6D,1,AE,6731
10007455,10007455,LMU-KIS-F411,1,AE,7894
10007455,10007455,LMU-KIS-W230,1,CR,9178
10007455,10007455,LMU-KIS-W283,1,CR,0296
10007455,10007455,LMU-KIS-W640,1,CR,1394
10007455,10007455,LMU-KIS-X945,1,CR,3843
10007459,10007459,1,1,UC,5935
10007459,10007459,1,2,UC,5935
10007459,10007459,10-FDA-EY,1,KN,8374
10007459,10007459,11-FDA-GD,1,UC,0977
10007459,10007459,11-FDA-GD,2,UC,0977
10007459,10007459,12-FDA-MP,1,UC,5566
10007459,10007459,12-FDA-MP,2,UC,5566
10007459,10007459,13-FDA-MUTH,1,KN,0340
10007459,10007459,14-FDA-PA,1,KN,4410
10007459,10007459,15-FDA-POP,1,UC,9875
10007459,10007459,16-FDA-TM,1,KN,0310
10007459,10007459,16-FDA-TM,2,KN,0310
10007459,10007459,17-FDSC-AM,1,KN,1477
10007459,10007459,17-FDSC-AM,2,KN,1477
10007459,10007459,18-FDA-BM,1,KN,5774
10007459,10007459,18-FDA-BM,2,KN,5774
10007459,10007459,2,1,KN,7298
10007459,10007459,2,2,KN,7298
10007459,10007459,20-FDA-IP,1,KN,5685
10007459,10007459,21-FDSC-PEH,1,KN,0131
10007459,10007459,22-FDA-US,1,KN,0309
10007459,10007459,23-FDSC-GAP,1,KN,5294
10007459,10007459,23-FDSC-GAP,2,KN,5294
10007459,10007459,24-FDSC-AEP,1,TM,3477
10007459,10007459,24-FDSC-AEP,2,TM,3477
10007459,10007459,25-FDA-PCD,1,KN,1264
10007459,10007459,3,1,KN,0198
10007459,10007459,3,2,KN,0198
10007459,10007459,5-FDA-FMP,1,UC,5156
10007459,10007459,5-FDA-FMP,2,UC,5156
10007459,10007459,6-FDSC-AC,1,KN,3170
10007459,10007459,6-FDSC-AC,2,KN,3170
10007459,10007459,7-FDSC-SS,1,KN,0087
10007459,10007459,8-FDA-CAP,1,UC,2748
10007459,10007459,8-FDA-CAP,2,UC,2748
10007459,10007459,9-FDA-EC,1,KN,3903
10007469,10007469,WC1,1,MS,9155
10007469,10007469,WC2,1,MS,7987
10007469,10007469,WC3,1,MS,1294
10007469,10007469,WC4,1,MS,7293
10007469,10007469,WC6,1,MS,1668
10007500,10007500,09165W,1,PW,3419
10007500,10007500,11023L,1,SW,0899
10007500,10007500,11023L,2,SW,0899
10007500,10007500,16132L,1,IC,4999
10007500,10007500,16172W,1,PW,9325
10007500,10007500,18063W,1,PW,8989
10007500,10007500,18125W,1,PW,8038
10007500,10007500,18260W,1,PW,0998
10007500,10007500,18392W,1,PW,4524
10007500,10007500,18392W,2,PW,4524
10007500,10007500,19060W,1,PW,2044
10007500,10007500,19106W,1,PW,4039
10007500,10007500,19107W,1,PW,5600
10007500,10007500,19262W,1,PW,2491
10007500,10007500,21766W,1,PW,1334
10007500,10007500,21767W,1,PW,6251
10007527,10007527,CCF4300H1,1,CC,9214
10007527,10007527,CHF0040H1,1,CH,9595
10007527,10007527,CHF0050H1,1,CH,1004
10007527,10007527,CHF0050H1,2,CH,1004
10007527,10007527,CHF0060H1,1,CH,5436
10007527,10007527,CHF0060H1,2,CH,5436
10007527,10007527,CHF0070H1,1,CH,5096
10007527,10007527,LAF0010H1,1,LA,0738
10007527,10007527,LAF0010H1,2,LA,0738
10007527,10007527,LAF0020H1,1,LA,5304
10007527,10007527,LAF0020H1,2,LA,5304
10007527,10007527,LAF0050H1,1,LA,3212
10007527,10007527,LAF0050H1,2,LA,3212
10007527,10007527,LAF0070H1,1,LA,4605
10007527,10007527,SAF0002H1,1,SA,5403
10007527,10007527,SAF0100X1,1,SA,6682
10007527,10007527,SAF0200X1,1,SA,8006
10007527,10007527,SAF6600X1,1,SA,6378
10007527,10007527,TRF0020H1,1,TR,7165
10007527,10007527,TRF0035H1,1,TR,4478
10007527,10007527,TRF2301H1,1,TR,3879
10007657,10007657,BACAD,1,WC,8972
10007657,10007657,BACAD,2,WC,8972
10007657,10007657,BSCAACM,1,WC,9585
10007657,10007657,BSCAACM,2,WC,9585
10007657,10007657,BSCAFLP,1,WC,8213
10007657,10007657,BSCAFLP,2,WC,8213
10007657,10007657,BSCAGRIC,1,WC,9077
10007657,10007657,BSCAGRIC,2,WC,9077
10007657,10007657,BSCAMMGT,1,WC,4183
10007657,10007657,BSCAMMGT,2,WC,4183
10007657,10007657,BSCAS,1,WC,4260
10007657,10007657,BSCAS,2,WC,4260
10007657,10007657,BSCASE,1,WC,3767
10007657,10007657,BSCASE,2,WC,3767
10007657,10007657,BSCAT,1,WC,5922
10007657,10007657,BSCAT,2,WC,5922
10007657,10007657,BSCBIOVET,1,WC,3513
10007657,10007657,BSCBIOVET,2,WC,3513
10007657,10007657,BSCCE,1,WC,8740
10007657,10007657,BSCCE,2,WC,8740
10007657,10007657,BSCEB,1,WC,5094
10007657,10007657,BSCEB,2,WC,5094
10007657,10007657,BSCEPBM,1,WC,4268
10007657,10007657,BSCEPBM,2,WC,4268
10007657,10007657,BSCESTR,1,WC,9871
10007657,10007657,BSCESTR,2,WC,9871
10007657,10007657,BSCHORT,1,WC,7437
10007657,10007657,BSCHORT,2,WC,7437
10007657,10007657,BSCLA,1,WC,0643
10007657,10007657,BSCLA,2,WC,0643
10007657,10007657,BSCLANDGD,1,WC,0490
10007657,10007657,BSCLANDGD,2,WC,0490
10007657,10007657,BSCSEP,1,WC,0518
10007657,10007657,BSCSEP,2,WC,0518
10007657,10007657,DEPBM,1,WC,1786
10007657,10007657,DEPBM,2,WC,1786
10007657,10007657,DESTR,1,WC,4188
10007657,10007657,DESTR,2,WC,4188
10007657,10007657,DHEAG,1,WC,6810
10007657,10007657,DHEAG,2,WC,6810
10007657,10007657,DHEAM,1,WC,8269
10007657,10007657,DHEAM,2,WC,8269
10007657,10007657,DHEAS,1,WC,8245
10007657,10007657,DHEAS,2,WC,8245
10007657,10007657,DHECE,1,WC,7924
10007657,10007657,DHECE,2,WC,7924
10007657,10007657,DHEHORT,1,WC,0642
10007657,10007657,DHEHORT,2,WC,0642
10007657,10007657,DIPEB,1,WC,0527
10007657,10007657,DIPEB,2,WC,0527
10007657,10007657,DIPHEAACM,1,WC,0241
10007657,10007657,DIPHEAACM,2,WC,0241
10007657,10007657,DIPHEAFLP,1,WC,8836
10007657,10007657,DIPHEAFLP,2,WC,8836
10007657,10007657,DIPHEASE,1,WC,9221
10007657,10007657,DIPHEASE,2,WC,9221
10007657,10007657,DIPSEP,1,WC,0813
10007657,10007657,DIPSEP,2,WC,0813
10007657,10007657,FDA_PF,1,WC,7396
10007657,10007657,FDA_PF,2,WC,7396
10007657,10007657,FDSC_CP,1,WC,5444
10007657,10007657,FDSC_CP,2,WC,5444
10007657,10007657,FDSC_GDES,1,WC,9253
10007657,10007657,FDSC_GDES,2,WC,9253
10007657,10007657,MVETPHYS,1,WC,3265
10007657,10007657,MVETPHYS,2,WC,3265
10007696,10007696,ADFFA51,1,YC,2581
10007696,10007696,ADFFA51,2,YC,2581
10007696,10007696,ADFGD51,1,YC,1674
10007696,10007696,ADFGD51,2,YC,1674
10007696,10007696,ADFPH51,1,YC,6110
10007696,10007696,ADFPH51,2,YC,6110
10007696,10007696,BUHBL51F,1,YC,9239
10007696,10007696,BUHBL51F,2,YC,9239
10007696,10007696,BUHBU51F,1,YC,3869
10007696,10007696,BUHBU51F,2,YC,3869
10007696,10007696,BUHMK51,1,YC,0122
10007696,10007696,BUHMK51,2,YC,0122
10007696,10007696,ENHEE51,1,YC,6715
10007696,10007696,ENHEE51,2,YC,6715
10007696,10007696,ENHME51,1,YC,3210
10007696,10007696,ENHME51,2,YC,3210
10007696,10007696,EYFEY51,1,YC,3552
10007696,10007696,EYFEY51,2,YC,3552
10007696,10007696,HCHSC51,1,YC,3060
10007696,10007696,HCHSC51,2,YC,3060
10007696,10007696,HUBEH61,1,YC,9802
10007696,10007696,HUBEH61,2,YC,9802
10007696,10007696,HUBHE61,1,YC,5228
10007696,10007696,HUBHE61,2,YC,5228
10007696,10007696,ITFIT51,1,YC,8004
10007696,10007696,ITFIT51,2,YC,8004
10007696,10007696,MEFME51,1,YC,2091
10007696,10007696,MEFME51,2,YC,2091
10007696,10007696,PSHPS51,1,YC,7371
10007696,10007696,PSHPS51,2,YC,7371
10007696,10007696,SCHAC51F,1,YC,2914
10007696,10007696,SCHSC51,1,YC,7548
10007696,10007696,SCHSC51,2,YC,7548
10007696,10007696,SPFSD52,1,YC,8248
10007696,10007696,SPFSD52,2,YC,8248
10007709,10007709,2A5T,1,SB,8997
10007709,10007709,2A5T,2,SB,8997
10007709,10007709,4T9B,2,SB,3136
10007709,10007709,C600,1,SB,4552
10007709,10007709,C600,2,SB,4552
10007709,10007709,GN5C,1,SB,1511
10007709,10007709,GN5C,2,SB,1511
10007709,10007709,L5T8,1,SB,6947
10007709,10007709,L5T8,2,SB,6947
10007709,10007709,NN12,1,SB,9782
10007709,10007709,NN12,2,SB,9782
10007709,10007709,W210,1,SB,7246
10007709,10007709,W452,1,SB,1896
10007709,10007709,W700,1,SB,3253
10007709,10007709,W700,2,SB,3253
10007713,10007713,U1BAACCFS,1,LW,6233
10007713,10007713,U1BAACCFS,2,LW,6233
10007713,10007713,U1BAACCFW,1,LW,3334
10007713,10007713,U1BAAMFSJ,1,LW,8151
10007713,10007713,U1BAAMFSJ,2,LW,8151
10007713,10007713,U1BAAMSTS,1,LW,6949
10007713,10007713,U1BAAMSTS,2,LW,6949
10007713,10007713,U1BAAR01S,1,LW,9493
10007713,10007713,U1BAAR01S,2,LW,9493
10007713,10007713,U1BAAR02S,1,LW,7292
10007713,10007713,U1BAAR02S,2,LW,7292
10007713,10007713,U1BAAR03S,1,LW,5748
10007713,10007713,U1BAAR03S,2,LW,5748
10007713,10007713,U1BAAR04S,1,LW,6375
10007713,10007713,U1BAAR04S,2,LW,6375
10007713,10007713,U1BAAR05S,1,LW,7827
10007713,10007713,U1BAAR05S,2,LW,7827
10007713,10007713,U1BAAR06S,1,LW,4263
10007713,10007713,U1BAAR06S,2,LW,4263
10007713,10007713,U1BAAR07S,1,LW,3167
10007713,10007713,U1BAAR07S,2,LW,3167
10007713,10007713,U1BAAR08S,1,LW,8885
10007713,10007713,U1BAAR08S,2,LW,8885
10007713,10007713,U1BAAR09S,1,LW,1398
10007713,10007713,U1BAAR09S,2,LW,1398
10007713,10007713,U1BABINMW,1,LW,8566
10007713,10007713,U1BABMACS,1,LW,3718
10007713,10007713,U1BABMACW,1,LW,3138
10007713,10007713,U1BABMANS,1,LW,5678
10007713,10007713,U1BABMANW,1,LW,5385
10007713,10007713,U1BABMBIS,1,LW,4937
10007713,10007713,U1BABMBIW,1,LW,1474
10007713,10007713,U1BABMFNS,1,LW,8566
10007713,10007713,U1BABMFNW,1,LW,4738
10007713,10007713,U1BABMFRS,1,LW,6786
10007713,10007713,U1BABMFRW,1,LW,1639
10007713,10007713,U1BABMGES,1,LW,2397
10007713,10007713,U1BABMGEW,1,LW,4251
10007713,10007713,U1BABMHMS,1,LW,4867
10007713,10007713,U1BABMHMW,1,LW,7933
10007713,10007713,U1BABMIBS,1,LW,9467
10007713,10007713,U1BABMIBW,1,LW,3123
10007713,10007713,U1BABMJAS,1,LW,0450
10007713,10007713,U1BABMJAW,1,LW,2348
10007713,10007713,U1BABMMAS,1,LW,0084
10007713,10007713,U1BABMMAW,1,LW,8707
10007713,10007713,U1BABMMMS,1,LW,5934
10007713,10007713,U1BABMMMW,1,LW,5252
10007713,10007713,U1BABMSLS,1,LW,0182
10007713,10007713,U1BABMSPS,1,LW,6568
10007713,10007713,U1BABMSPW,1,LW,6568
10007713,10007713,U1BABMTMS,1,LW,0977
10007713,10007713,U1BABMTMW,1,LW,8659
10007713,10007713,U1BABUECW,1,LW,8585
10007713,10007713,U1BABUSTW,1,LW,5894
10007713,10007713,U1BACH01S,1,LW,7547
10007713,10007713,U1BACH02S,1,LW,6928
10007713,10007713,U1BACH02S,2,LW,6928
10007713,10007713,U1BACH03S,1,LW,6729
10007713,10007713,U1BACHLDS,1,LW,3133
10007713,10007713,U1BACHLDS,2,LW,3133
10007713,10007713,U1BACHRTS,1,LW,4774
10007713,10007713,U1BACHRTS,2,LW,4774
10007713,10007713,U1BACI01S,1,LW,6573
10007713,10007713,U1BACI01S,2,LW,6573
10007713,10007713,U1BACOCGS,1,LW,6960
10007713,10007713,U1BACOCGS,2,LW,6960
10007713,10007713,U1BACRWRS,1,LW,2553
10007713,10007713,U1BACRWRS,2,LW,2553
10007713,10007713,U1BACWELJ,1,LW,4596
10007713,10007713,U1BACWELJ,2,LW,4596
10007713,10007713,U1BACWENJ,1,LW,5499
10007713,10007713,U1BACWENJ,2,LW,5499
10007713,10007713,U1BACWMEJ,1,LW,2773
10007713,10007713,U1BACWMEJ,2,LW,2773
10007713,10007713,U1BACYXEJ,1,LW,6729
10007713,10007713,U1BACYXEJ,2,LW,6729
10007713,10007713,U1BADEVTS,1,LW,8584
10007713,10007713,U1BADEVTS,2,LW,8584
10007713,10007713,U1BAED03S,1,LW,3801
10007713,10007713,U1BAED03S,2,LW,3801
10007713,10007713,U1BAED04S,1,LW,8955
10007713,10007713,U1BAED04S,2,LW,8955
10007713,10007713,U1BAED05S,1,LW,5155
10007713,10007713,U1BAED05S,2,LW,5155
10007713,10007713,U1BAED06S,1,LW,8240
10007713,10007713,U1BAED06S,2,LW,8240
10007713,10007713,U1BAED07S,1,LW,5180
10007713,10007713,U1BAED07S,2,LW,5180
10007713,10007713,U1BAED08S,1,LW,9893
10007713,10007713,U1BAED08S,2,LW,9893
10007713,10007713,U1BAELLIS,1,LW,4569
10007713,10007713,U1BAENELJ,1,LW,4478
10007713,10007713,U1BAENELJ,2,LW,4478
10007713,10007713,U1BAENFSJ,1,LW,6382
10007713,10007713,U1BAENFSJ,2,LW,6382
10007713,10007713,U1BAENGLS,1,LW,9934
10007713,10007713,U1BAENGLS,2,LW,9934
10007713,10007713,U1BAENHIJ,1,LW,4265
10007713,10007713,U1BAENHIJ,2,LW,4265
10007713,10007713,U1BAFRELJ,1,LW,5048
10007713,10007713,U1BAFRELJ,2,LW,5048
10007713,10007713,U1BAFRENJ,1,LW,6444
10007713,10007713,U1BAFRENJ,2,LW,6444
10007713,10007713,U1BAFSMEJ,1,LW,8584
10007713,10007713,U1BAFSMEJ,2,LW,8584
10007713,10007713,U1BAGEELJ,1,LW,9424
10007713,10007713,U1BAGEELJ,2,LW,9424
10007713,10007713,U1BAGEENJ,1,LW,5474
10007713,10007713,U1BAGEENJ,2,LW,5474
10007713,10007713,U1BAHG03S,1,LW,6478
10007713,10007713,U1BAHG03S,2,LW,6478
10007713,10007713,U1BAHG04S,1,LW,2943
10007713,10007713,U1BAHG04S,2,LW,2943
10007713,10007713,U1BAHG05S,1,LW,0473
10007713,10007713,U1BAHG05S,2,LW,0473
10007713,10007713,U1BAHG06S,1,LW,2075
10007713,10007713,U1BAHG06S,2,LW,2075
10007713,10007713,U1BAHIAMJ,1,LW,3398
10007713,10007713,U1BAHIAMJ,2,LW,3398
10007713,10007713,U1BAHISTS,1,LW,6072
10007713,10007713,U1BAHISTS,2,LW,6072
10007713,10007713,U1BAJAELJ,1,LW,9929
10007713,10007713,U1BAJAELJ,2,LW,9929
10007713,10007713,U1BAJAENJ,1,LW,4040
10007713,10007713,U1BAJAENJ,2,LW,4040
10007713,10007713,U1BALNTES,1,LW,3624
10007713,10007713,U1BAMEDIS,1,LW,6780
10007713,10007713,U1BAMEDIS,2,LW,6780
10007713,10007713,U1BAMEENJ,1,LW,4393
10007713,10007713,U1BAMEENJ,2,LW,4393
10007713,10007713,U1BAMP01S,1,LW,8040
10007713,10007713,U1BAMP02S,1,LW,4034
10007713,10007713,U1BAMP03S,1,LW,3490
10007713,10007713,U1BAMP04S,1,LW,7249
10007713,10007713,U1BAMSCOS,1,LW,1714
10007713,10007713,U1BAMSCOS,2,LW,1714
10007713,10007713,U1BAMSECS,1,LW,6850
10007713,10007713,U1BAMSECS,2,LW,6850
10007713,10007713,U1BAMSPES,1,LW,3312
10007713,10007713,U1BAMSPES,2,LW,3312
10007713,10007713,U1BAMUPRS,1,LW,2850
10007713,10007713,U1BAMUPRS,2,LW,2850
10007713,10007713,U1BAMUSCS,1,LW,7011
10007713,10007713,U1BAMUSCS,2,LW,7011
10007713,10007713,U1BAPESPS,1,LW,8609
10007713,10007713,U1BAPESPS,2,LW,8609
10007713,10007713,U1BAPR01S,1,LW,4764
10007713,10007713,U1BAPR01S,2,LW,4764
10007713,10007713,U1BAPR02S,1,LW,9864
10007713,10007713,U1BAPR02S,2,LW,9864
10007713,10007713,U1BAPR03S,1,LW,2903
10007713,10007713,U1BAPR03S,2,LW,2903
10007713,10007713,U1BAPR04S,1,LW,1527
10007713,10007713,U1BAPR04S,2,LW,1527
10007713,10007713,U1BAPR05S,1,LW,7489
10007713,10007713,U1BAPR05S,2,LW,7489
10007713,10007713,U1BARELIS,1,LW,4795
10007713,10007713,U1BARELIS,2,LW,4795
10007713,10007713,U1BARELPS,1,LW,2980
10007713,10007713,U1BARELPS,2,LW,2980
10007713,10007713,U1BASCRIS,1,LW,2337
10007713,10007713,U1BASCRIS,2,LW,2337
10007713,10007713,U1BASLELJ,1,LW,8490
10007713,10007713,U1BASLELJ,2,LW,8490
10007713,10007713,U1BASLENJ,1,LW,0080
10007713,10007713,U1BASLENJ,2,LW,0080
10007713,10007713,U1BASOCIS,1,LW,6880
10007713,10007713,U1BASOCIS,2,LW,6880
10007713,10007713,U1BASPELJ,1,LW,1541
10007713,10007713,U1BASPELJ,2,LW,1541
10007713,10007713,U1BASPENJ,1,LW,8749
10007713,10007713,U1BASPENJ,2,LW,8749
10007713,10007713,U1BATEFRS,1,LW,4549
10007713,10007713,U1BATEGES,1,LW,0290
10007713,10007713,U1BATEJAS,1,LW,7959
10007713,10007713,U1BATESPS,1,LW,7381
10007713,10007713,U1BATHEOS,1,LW,6485
10007713,10007713,U1BATHEOS,2,LW,6485
10007713,10007713,U1BATMSPW,1,LW,4709
10007713,10007713,U1BAWA01S,1,LW,2243
10007713,10007713,U1BAWA01S,2,LW,2243
10007713,10007713,U1BAXEELJ,1,LW,1222
10007713,10007713,U1BAXEELJ,2,LW,1222
10007713,10007713,U1BAXEENJ,1,LW,4280
10007713,10007713,U1BAXEENJ,2,LW,4280
10007713,10007713,U1BAXEESS,1,LW,8316
10007713,10007713,U1BAXEESS,2,LW,8316
10007713,10007713,U1BHOTTHS,1,LW,6066
10007713,10007713,U1BHPHYSS,1,LW,5496
10007713,10007713,U1BQPRILS,1,LW,5983
10007713,10007713,U1BQPRILS,2,LW,5983
10007713,10007713,U1BQPRIUS,1,LW,0099
10007713,10007713,U1BQPRIUS,2,LW,0099
10007713,10007713,U1BSBIOMS,1,LW,3022
10007713,10007713,U1BSCOACS,1,LW,4334
10007713,10007713,U1BSCOACS,2,LW,4334
10007713,10007713,U1BSCOMPS,1,LW,8499
10007713,10007713,U1BSCOMPS,2,LW,8499
10007713,10007713,U1BSCT01S,1,LW,5768
10007713,10007713,U1BSCT01S,2,LW,5768
10007713,10007713,U1BSCT02S,1,LW,6017
10007713,10007713,U1BSCT02S,2,LW,6017
10007713,10007713,U1BSECFIW,1,LW,2315
10007713,10007713,U1BSHG01S,1,LW,5726
10007713,10007713,U1BSHG01S,2,LW,5726
10007713,10007713,U1BSHG02S,1,LW,8781
10007713,10007713,U1BSHG02S,2,LW,8781
10007713,10007713,U1BSNUTRS,1,LW,8385
10007713,10007713,U1BSNUTRS,2,LW,8385
10007713,10007713,U1BSPSCOS,1,LW,4575
10007713,10007713,U1BSPSYCS,1,LW,1072
10007713,10007713,U1BSPSYCS,2,LW,1072
10007713,10007713,U1BSSCONS,1,LW,3591
10007713,10007713,U1BSSCONS,2,LW,3591
10007713,10007713,U1BSSINJS,1,LW,0071
10007713,10007713,U1BSSINJS,2,LW,0071
10007759,10007759,UJABLE010,1,AU,9589
10007759,10007759,UJABLE011,1,AU,9274
10007759,10007759,UJABLE012,1,AU,8765
10007759,10007759,UJABLE013,1,AU,2785
10007759,10007759,UJABLE014,1,AU,5665
10007759,10007759,UJABLE015,1,AU,5080
10007759,10007759,UJEAAB001,1,AU,5304
10007759,10007759,UJEAAB001,1,,5304
10007759,10007759,UJEAAB002,1,AU,3321
10007759,10007759,UJEAAB002,1,,3321
10007759,10007759,UJLEAB001,1,AU,6714
10007759,10007759,UJLEAB001,1,,6714
10007759,10007759,UJLEAB002,1,AU,2150
10007759,10007759,UJLEAB002,1,,2150
10007759,10007759,UJLEAB003,1,AU,9507
10007759,10007759,UJLEAB003,1,,9507
10007759,10007759,UJLEAB004,1,AU,2560
10007759,10007759,UJLEAB004,1,,2560
10007759,10007759,UJLEAB005,1,AU,1595
10007759,10007759,UJLEAB005,1,,1595
10007759,10007759,UJLEAB006,1,AU,4349
10007759,10007759,UJLHAB001,1,AU,2789
10007759,10007759,UJLHAB001,1,,2789
10007759,10007759,UJLHEA001,1,AU,2947
10007759,10007759,UJLHEA001M,1,AU,4729
10007759,10007759,UJLHLE002,1,AU,3224
10007759,10007759,UJLHLE002,1,,3224
10007759,10007759,USABAB001,1,AU,1040
10007759,10007759,USABAB001,1,,1040
10007759,10007759,USABAB002,1,AU,8552
10007759,10007759,USABAB002,1,,8552
10007759,10007759,USABAB005,1,AU,5512
10007759,10007759,USABAB005,1,,5512
10007759,10007759,USABAB007,1,AU,9417
10007759,10007759,USABAB007,1,,9417
10007759,10007759,USABAB010,1,AU,4078
10007759,10007759,USABAB010,1,,4078
10007759,10007759,USABAB011,1,AU,1744
10007759,10007759,USABAB011,1,,1744
10007759,10007759,USABAB020,1,AU,3027
10007759,10007759,USABAB020,1,,3027
10007759,10007759,USABAB021,1,AU,5541
10007759,10007759,USABAB021,1,,5541
10007759,10007759,USABAB022,1,AU,9191
10007759,10007759,USABAB022,1,,9191
10007759,10007759,USABAB0224,1,AU,6235
10007759,10007759,USABAB0224,1,,6235
10007759,10007759,USABAB023,1,AU,0372
10007759,10007759,USABAB023,1,,0372
10007759,10007759,USABAB039,1,AU,9955
10007759,10007759,USABAB039,1,,9955
10007759,10007759,USEAEA002,1,AU,3101
10007759,10007759,USEAEA002,1,AU,7296
10007759,10007759,USEAEA002,1,,3101
10007759,10007759,USEAEA002M,1,AU,0769
10007759,10007759,USEAEA002M,1,,0769
10007759,10007759,USEAEA009,1,AU,0783
10007759,10007759,USEAEA009,1,AU,0887
10007759,10007759,USEAEA009,1,,0887
10007759,10007759,USEAEA011,1,AU,3850
10007759,10007759,USEAEA013,1,AU,2833
10007759,10007759,USEAEA025,1,AU,3735
10007759,10007759,USEAEA025,1,AU,7920
10007759,10007759,USEAEA025,1,,7920
10007759,10007759,USEAEA027,1,AU,2619
10007759,10007759,USEAEA027,1,AU,3554
10007759,10007759,USEAEA027,1,,2619
10007759,10007759,USEAEA035,1,AU,1753
10007759,10007759,USEAEA035,1,AU,3881
10007759,10007759,USEAEA035,1,,1753
10007759,10007759,USEAEA042,1,AU,9251
10007759,10007759,USEAEA042,1,,9251
10007759,10007759,USEAEA050,1,AU,8897
10007759,10007759,USEAEA050,1,AU,9509
10007759,10007759,USEAEA050,1,,8897
10007759,10007759,USEAEA050M,1,AU,9885
10007759,10007759,USEAEA050M,1,,9885
10007759,10007759,USEAEA053,1,AU,0765
10007759,10007759,USEAEA053,1,,0765
10007759,10007759,USEAEA060,1,AU,4886
