PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ENTPOP,ENTAGG,ENTSBJ,ACCESS,ALEVEL,BACC,DEGREE,FOUNDTN,NOQUALS,OTHER,OTHERHE
10007814,10007814,UFBARSTAMUSA,1,70,13,097,0,93,0,1,0,1,0,4
10007814,10007814,UFBARSTAMUSA,1,50,13,094,0,90,0,0,0,0,5,0
10007814,10007814,UFBARSTAPHLA,1,15,24,,0,100,0,0,0,0,0,0
10007814,10007814,UFBARSTAPOLA,1,50,13,094,0,90,0,0,0,0,5,0
10007814,10007814,UFBARSTAPOLA,1,105,13,053,0,85,1,0,0,3,10,1
10007814,10007814,UFBARSTASPNA,1,45,13,082,0,95,0,0,0,0,5,0
10007814,10007814,UFBARSTASPNA,1,50,13,094,0,90,0,0,0,0,5,0
10007814,10007814,UFBARTSA,1,40,14,,5,90,0,0,0,0,5,0
10007814,10007814,UFBARTSB,1,50,13,094,0,90,0,0,0,0,5,0
10007814,10007814,UFBASPNA,1,15,14,,0,90,5,0,0,0,5,0
10007814,10007814,UFBASPNAECNA,1,45,13,082,0,95,0,0,0,0,5,0
10007814,10007814,UFBASPNAECNA,1,130,13,052,0,92,0,1,0,0,6,2
10007814,10007814,UFBASPNAELTA,1,45,13,082,0,95,0,0,0,0,5,0
10007814,10007814,UFBASPNAELTA,1,295,13,075,2,97,0,0,0,0,1,1
10007814,10007814,UFBASPNAJPSA,1,10,13,087,0,85,0,0,0,5,15,0
10007814,10007814,UFBASPNAJPSA,1,45,13,082,0,95,0,0,0,0,5,0
10007814,10007814,UFBASPNAPHLA,1,45,13,082,0,95,0,0,0,0,5,0
10007814,10007814,UFBASPNAPHLA,1,75,13,093,1,97,0,0,0,2,0,0
10007814,10007814,UFBATRLA,1,15,24,,0,55,0,15,0,0,30,0
10007814,10007814,UFBAWELA,1,15,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAACGA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAACGA,1,75,13,027,3,88,0,3,0,0,3,3
10007814,10007814,UFBAWELAANHA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAANHA,1,235,13,090,1,97,0,0,0,0,0,1
10007814,10007814,UFBAWELAEDUA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAEDUA,1,40,13,105,5,90,0,0,0,0,5,0
10007814,10007814,UFBAWELAELGA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAELGA,1,295,13,075,2,97,0,0,0,0,1,1
10007814,10007814,UFBAWELAELTA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAELTA,1,295,13,075,2,97,0,0,0,0,1,1
10007814,10007814,UFBAWELAFRCA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAFRCA,1,50,13,079,0,95,0,0,0,0,0,0
10007814,10007814,UFBAWELAGRMA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAGRMA,1,35,13,080,0,90,0,0,0,0,5,0
10007814,10007814,UFBAWELAHSTA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAHSTA,1,235,13,090,1,97,0,0,0,0,0,1
10007814,10007814,UFBAWELAITLA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAITLA,1,25,13,081,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAJRMA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAJRMA,1,85,13,073,0,89,1,0,0,2,8,0
10007814,10007814,UFBAWELAMUSA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAMUSA,1,70,13,097,0,93,0,1,0,1,0,4
10007814,10007814,UFBAWELAPHLA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAPHLA,1,75,13,093,1,97,0,0,0,2,0,0
10007814,10007814,UFBAWELAPOLA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELAPOLA,1,105,13,053,0,85,1,0,0,3,10,1
10007814,10007814,UFBAWELARSTA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELARSTA,1,50,13,094,0,90,0,0,0,0,5,0
10007814,10007814,UFBAWELASCLA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELASCLA,1,210,13,054,3,95,0,0,0,0,2,0
10007814,10007814,UFBAWELASPNA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBAWELASPNA,1,45,13,082,0,95,0,0,0,0,5,0
10007814,10007814,UFBCACEA,1,15,24,,0,85,0,0,0,0,5,5
10007814,10007814,UFBCAMNA,1,10,24,,0,100,0,0,0,0,0,0
10007814,10007814,UFBCBFNA,1,35,14,,5,30,0,15,0,5,45,0
10007814,10007814,UFBCBFNF,1,60,13,065,2,46,0,10,0,4,36,2
10007814,10007814,UFBCBSEA,1,35,14,,0,95,0,0,0,0,5,0
10007814,10007814,UFBCBSEF,1,130,13,052,0,92,0,1,0,0,6,2
10007814,10007814,UFBCCRMASCLA,1,35,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBCCRMASPOA,1,10,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBCECFA,1,35,14,,0,70,0,5,0,5,20,5
10007814,10007814,UFBCECFC,1,60,13,065,2,46,0,10,0,4,36,2
10007814,10007814,UFBCECFC,1,130,13,052,0,92,0,1,0,0,6,2
10007814,10007814,UFBCECMA,1,15,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBCECMC,1,130,13,052,0,92,0,1,0,0,6,2
10007814,10007814,UFBCECMC,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBCECNA,1,45,14,,0,95,0,0,0,0,5,0
10007814,10007814,UFBCEDUACRMA,1,40,13,105,5,90,0,0,0,0,5,0
10007814,10007814,UFBCEDUACRMA,1,210,13,054,3,95,0,0,0,0,2,0
10007814,10007814,UFBCEDUASPOA,1,40,13,105,5,90,0,0,0,0,5,0
10007814,10007814,UFBCEDUASPOA,1,210,13,054,3,95,0,0,0,0,2,0
10007814,10007814,UFBCIRPA,1,40,14,,0,80,0,0,0,5,15,0
10007814,10007814,UFBCIRPB,1,15,24,,0,55,5,0,0,10,30,0
10007814,10007814,UFBCPEPB,1,15,24,,0,90,0,0,0,0,10,0
10007814,10007814,UFBCPMHA,1,25,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBCPOLA,1,10,14,,0,90,0,0,0,0,0,10
10007814,10007814,UFBCPOLAECNA,1,10,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBCPOLASCLA,1,10,24,,0,100,0,0,0,0,0,0
10007814,10007814,UFBCSCLA,1,55,14,,4,94,0,0,0,0,2,0
10007814,10007814,UFBCSCLAEDUA,1,20,24,,5,95,0,0,0,0,0,0
10007814,10007814,UFBCSCLAHSTA,1,15,24,,0,100,0,0,0,0,0,0
10007814,10007814,UFBCSCLASPOA,1,15,14,,10,90,0,0,0,0,0,0
10007814,10007814,UFBDDNSA,1,75,14,,0,92,0,5,0,0,3,0
10007814,10007814,UFBDDNSB,1,90,13,002,1,89,0,7,0,0,2,1
10007814,10007814,UFBGAENA,1,20,24,,0,30,0,0,5,10,50,5
10007814,10007814,UFBGAENB,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFBGCEEA,1,15,24,,0,75,0,0,0,5,20,0
10007814,10007814,UFBGCEEB,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFBGCENA,1,35,14,,0,60,5,0,0,5,30,0
10007814,10007814,UFBGCENB,1,15,14,,0,80,0,5,0,5,5,0
10007814,10007814,UFBGEEEA,1,30,14,,0,45,0,0,5,0,45,5
10007814,10007814,UFBGEEEB,1,10,24,,0,75,0,0,0,10,10,10
10007814,10007814,UFBGIENA,1,10,24,,0,90,0,0,0,0,10,0
10007814,10007814,UFBGIENB,1,15,13,036,0,90,0,0,0,0,15,0
10007814,10007814,UFBGMCEA,1,65,14,,0,53,0,0,0,5,38,5
10007814,10007814,UFBGMCEB,1,20,14,,0,75,0,5,0,5,10,5
10007814,10007814,UFBGMDLA,1,15,24,,0,55,0,0,5,0,35,0
10007814,10007814,UFBGMDLB,1,15,13,036,0,90,0,0,0,0,15,0
10007814,10007814,UFBGMDLB,1,70,13,040,0,58,0,1,1,1,33,4
10007814,10007814,UFBHMEDA,1,290,14,,0,96,1,1,0,0,2,1
10007814,10007814,UFBHMEDB,1,15,24,,0,70,0,0,0,0,30,0
10007814,10007814,UFBLLACA,1,30,14,,0,95,0,0,0,0,5,0
10007814,10007814,UFBLLAFA,1,10,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBLLAGA,1,10,14,,0,80,10,0,0,0,10,0
10007814,10007814,UFBLLALA,1,20,13,077,0,100,0,0,0,0,0,0
10007814,10007814,UFBLLALA,1,320,13,060,1,80,0,7,0,2,10,1
10007814,10007814,UFBLLAPA,1,20,14,,0,95,0,0,0,5,0,0
10007814,10007814,UFBLLASA,1,10,24,,10,90,0,0,0,0,0,0
10007814,10007814,UFBLLAWA,1,280,14,,1,77,0,8,0,2,11,1
10007814,10007814,UFBMMUSA,1,60,14,,0,95,0,2,0,0,0,3
10007814,10007814,UFBNNRSA,1,125,14,,34,52,0,6,0,0,2,6
10007814,10007814,UFBNNRSB,1,55,14,,42,40,0,13,0,0,2,4
10007814,10007814,UFBNNRSC,1,35,14,,20,65,0,5,0,0,5,10
10007814,10007814,UFBSACCA,1,20,14,,5,60,0,0,0,5,25,5
10007814,10007814,UFBSACCC,1,165,13,066,1,70,1,0,0,2,25,1
10007814,10007814,UFBSACCD,1,165,13,066,1,70,1,0,0,2,25,1
10007814,10007814,UFBSACCE,1,165,13,066,1,70,1,0,0,2,25,1
10007814,10007814,UFBSACCG,1,165,13,066,1,70,1,0,0,2,25,1
10007814,10007814,UFBSACFA,1,140,14,,1,70,1,0,0,2,26,0
10007814,10007814,UFBSACFD,1,165,13,066,1,70,1,0,0,2,25,1
10007814,10007814,UFBSACGA,1,20,14,,0,95,0,5,0,0,0,0
10007814,10007814,UFBSACGC,1,75,13,027,3,88,0,3,0,0,3,3
10007814,10007814,UFBSASEA,1,135,13,035,0,82,0,2,0,1,13,2
10007814,10007814,UFBSASTA,1,15,24,,0,95,0,0,0,0,5,0
10007814,10007814,UFBSBCYA,1,40,14,,0,90,0,5,0,5,5,0
10007814,10007814,UFBSBCYJ,1,75,13,016,1,94,0,1,0,3,1,0
10007814,10007814,UFBSBCYK,1,75,13,016,1,94,0,1,0,3,1,0
10007814,10007814,UFBSBCYL,1,75,13,016,1,94,0,1,0,3,1,0
10007814,10007814,UFBSBFNB,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBFNC,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBFND,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBMGA,1,135,14,,0,73,1,1,0,2,21,2
10007814,10007814,UFBSBMGC,1,25,14,,5,65,0,0,0,5,20,0
10007814,10007814,UFBSBMGE,1,40,14,,0,75,0,0,0,10,10,5
10007814,10007814,UFBSBMGF,1,15,14,,0,25,0,35,0,15,25,0
10007814,10007814,UFBSBMGG,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBMGH,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBMGI,1,15,24,,0,65,0,0,0,15,15,5
10007814,10007814,UFBSBMGK,1,15,14,,0,70,0,0,0,0,30,0
10007814,10007814,UFBSBMGT,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBMGU,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBMGV,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBMGY,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBMGZ,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBMSG,1,175,13,017,3,92,0,0,0,1,3,2
10007814,10007814,UFBSBMSH,1,175,13,017,3,92,0,0,0,1,3,2
10007814,10007814,UFBSBMSI,1,175,13,017,3,92,0,0,0,1,3,2
10007814,10007814,UFBSBMSJ,1,175,13,017,3,92,0,0,0,1,3,2
10007814,10007814,UFBSBSCA,1,175,13,017,3,92,0,0,0,1,3,2
10007814,10007814,UFBSBSCB,1,175,13,017,3,92,0,0,0,1,3,2
10007814,10007814,UFBSBSCC,1,175,13,017,3,92,0,0,0,1,3,2
10007814,10007814,UFBSBSEB,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBSEC,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBSED,1,265,13,061,0,72,1,2,0,4,19,2
10007814,10007814,UFBSBUSAJPSB,1,15,14,,0,80,0,0,0,0,20,0
10007814,10007814,UFBSCEMA,1,55,14,,0,87,2,0,0,5,5,0
10007814,10007814,UFBSCEMB,1,10,14,,10,75,0,0,0,0,15,0
10007814,10007814,UFBSCMSA,1,45,14,,0,80,0,0,0,0,15,5
10007814,10007814,UFBSCMSB,1,45,14,,0,80,0,5,0,0,10,0
10007814,10007814,UFBSCONA,1,75,13,027,3,88,0,3,0,0,3,3
10007814,10007814,UFBSCONC,1,75,13,027,3,88,0,3,0,0,3,3
10007814,10007814,UFBSCRMA,1,40,14,,5,90,0,0,0,0,5,0
10007814,10007814,UFBSCSFA,1,135,13,035,0,82,0,2,0,1,13,2
10007814,10007814,UFBSCSFB,1,10,14,,0,90,0,0,0,0,10,0
10007814,10007814,UFBSCSHA,1,135,13,035,0,82,0,2,0,1,13,2
10007814,10007814,UFBSCSHB,1,135,13,035,0,82,0,2,0,1,13,2
10007814,10007814,UFBSCVCA,1,135,13,035,0,82,0,2,0,1,13,2
10007814,10007814,UFBSCVCB,1,135,13,035,0,82,0,2,0,1,13,2
10007814,10007814,UFBSDRIA,1,50,14,,5,85,0,5,0,0,0,5
10007814,10007814,UFBSECNB,1,130,13,052,0,92,0,1,0,0,6,2
10007814,10007814,UFBSECNC,1,130,13,052,0,92,0,1,0,0,6,2
10007814,10007814,UFBSECND,1,130,13,052,0,92,0,1,0,0,6,2
10007814,10007814,UFBSEMGA,1,30,13,031,5,95,0,0,0,0,5,0
10007814,10007814,UFBSERGA,1,25,14,,5,90,0,0,0,0,0,5
10007814,10007814,UFBSERGB,1,15,24,,0,100,0,0,0,0,0,0
10007814,10007814,UFBSEVGA,1,20,24,,0,90,0,0,5,0,5,0
10007814,10007814,UFBSEVGB,1,120,13,028,2,90,1,0,0,2,3,2
10007814,10007814,UFBSFMAA,1,60,13,065,2,46,0,10,0,4,36,2
10007814,10007814,UFBSFMAA,1,165,13,032,0,98,0,0,0,0,2,0
10007814,10007814,UFBSFMAB,1,165,13,032,0,98,0,0,0,0,2,0
10007814,10007814,UFBSFMAB,1,60,13,065,2,46,0,10,0,4,36,2
10007814,10007814,UFBSFMAC,1,60,13,065,2,46,0,10,0,4,36,2
10007814,10007814,UFBSFMAC,1,165,13,032,0,98,0,0,0,0,2,0
10007814,10007814,UFBSFMNA,1,15,24,,0,70,0,0,0,0,30,0
10007814,10007814,UFBSGHPA,1,15,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBSGHUA,1,105,14,,0,98,0,0,0,2,0,0
10007814,10007814,UFBSGLYA,1,45,14,,0,90,0,0,0,0,5,0
10007814,10007814,UFBSHSSA,1,210,13,054,3,95,0,0,0,0,2,0
10007814,10007814,UFBSMAPA,1,165,13,032,0,98,0,0,0,0,2,0
10007814,10007814,UFBSMAPB,1,10,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBSMAPD,1,165,13,032,0,98,0,0,0,0,2,0
10007814,10007814,UFBSMATA,1,115,14,,0,99,0,0,0,0,1,0
10007814,10007814,UFBSMATAPSCA,1,15,24,,0,80,0,0,0,0,10,5
10007814,10007814,UFBSMATE,1,165,13,032,0,98,0,0,0,0,2,0
10007814,10007814,UFBSMGEA,1,20,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBSMGEB,1,15,24,,10,75,0,0,0,0,10,10
10007814,10007814,UFBSMORA,1,15,24,,0,100,0,0,0,0,0,0
10007814,10007814,UFBSMORB,1,15,24,,0,95,0,5,0,0,0,0
10007814,10007814,UFBSMORD,1,10,23,033,0,95,0,5,0,0,0,0
10007814,10007814,UFBSMORD,1,165,13,032,0,98,0,0,0,0,2,0
10007814,10007814,UFBSMPHA,1,25,14,,0,95,0,0,0,0,5,0
10007814,10007814,UFBSNEUA,1,95,13,003,0,87,0,11,0,0,1,1
10007814,10007814,UFBSNEUB,1,95,13,003,0,87,0,11,0,0,1,1
10007814,10007814,UFBSNEUC,1,95,13,003,0,87,0,11,0,0,1,1
10007814,10007814,UFBSNEUD,1,95,13,003,0,87,0,11,0,0,1,1
10007814,10007814,UFBSOCTA,1,60,14,,2,80,0,8,0,0,0,10
10007814,10007814,UFBSODPA,1,45,14,,10,60,0,20,0,0,10,0
10007814,10007814,UFBSOPTA,1,80,14,,0,85,1,3,0,0,10,1
10007814,10007814,UFBSOPTB,1,20,14,,0,90,5,0,0,0,5,0
10007814,10007814,UFBSPASA,1,105,13,026,1,93,0,1,0,1,3,1
10007814,10007814,UFBSPASB,1,105,13,026,1,93,0,1,0,1,3,1
10007814,10007814,UFBSPMPA,1,10,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFBSPSCA,1,40,14,,0,95,0,0,0,0,0,0
10007814,10007814,UFBSPSCAMUSA,1,70,13,097,0,93,0,1,0,1,0,4
10007814,10007814,UFBSPSCAMUSA,1,105,13,026,1,93,0,1,0,1,3,1
10007814,10007814,UFBSPSCB,1,105,13,026,1,93,0,1,0,1,3,1
10007814,10007814,UFBSPSYA,1,65,14,,5,85,0,3,0,0,6,2
10007814,10007814,UFBSPSYB,1,145,14,,0,94,0,0,0,1,3,1
10007814,10007814,UFBSPYCA,1,180,13,025,1,91,1,1,0,2,3,1
10007814,10007814,UFBSPYSA,1,95,14,,0,87,0,11,0,0,1,1
10007814,10007814,UFBSRONA,1,20,14,,15,70,5,5,0,0,0,5
10007814,10007814,UFBSSOAA,1,225,12,21,3,95,0,0,0,0,2,0
10007814,10007814,UFBSSOAAPOLA,1,105,13,053,0,85,1,0,0,3,10,1
10007814,10007814,UFBSSOAAPOLA,1,225,12,21,3,95,0,0,0,0,2,0
10007814,10007814,UFBSSOSA,1,20,14,,5,95,0,0,0,0,0,0
10007814,10007814,UFBSTAHA,1,10,14,,10,65,0,20,0,0,0,10
10007814,10007814,UFBSTCPA,1,105,13,026,1,93,0,1,0,1,3,1
10007814,10007814,UFBSUPLA,1,35,13,050,0,90,0,0,0,5,5,0
10007814,10007814,UFBSUPLB,1,35,13,050,0,90,0,0,0,5,5,0
10007814,10007814,UFBWMIDA,1,30,14,,10,55,0,25,0,0,5,10
10007814,10007814,UFDUDNHA,1,10,14,,10,75,0,10,0,0,0,10
10007814,10007814,UFMGAENA,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGAENB,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGAENC,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGAEND,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGAENE,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGAENF,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGAENG,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCEEA,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCEEB,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCEEC,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCEED,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCEEE,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCEEF,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCEEG,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCENA,1,45,24,,0,85,0,0,5,0,5,0
10007814,10007814,UFMGCENB,1,15,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFMGCENC,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCEND,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCENE,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCENF,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGCENG,1,120,13,041,0,70,1,2,1,6,20,1
10007814,10007814,UFMGEEEA,1,15,24,,0,65,0,5,0,15,20,0
10007814,10007814,UFMGEEEB,1,10,24,,0,75,0,0,0,0,25,0
10007814,10007814,UFMGEEEC,1,70,13,040,0,58,0,1,1,1,33,4
10007814,10007814,UFMGEEEG,1,70,13,040,0,58,0,1,1,1,33,4
10007814,10007814,UFMGIENA,1,15,24,,0,95,0,0,0,0,5,0
10007814,10007814,UFMGIENB,1,15,13,036,0,90,0,0,0,0,15,0
10007814,10007814,UFMGIENC,1,15,13,036,0,90,0,0,0,0,15,0
10007814,10007814,UFMGIENE,1,15,13,036,0,90,0,0,0,0,15,0
10007814,10007814,UFMGIENF,1,15,13,036,0,90,0,0,0,0,15,0
10007814,10007814,UFMGIENG,1,15,13,036,0,90,0,0,0,0,15,0
10007814,10007814,UFMGMCEA,1,30,14,,0,75,0,15,0,0,5,10
10007814,10007814,UFMGMCEB,1,25,14,,0,85,0,0,0,5,10,0
10007814,10007814,UFMGMCEC,1,150,13,037,0,68,0,3,0,3,21,5
10007814,10007814,UFMGMCED,1,150,13,037,0,68,0,3,0,3,21,5
10007814,10007814,UFMGMCEE,1,150,13,037,0,68,0,3,0,3,21,5
10007814,10007814,UFMGMCEF,1,150,13,037,0,68,0,3,0,3,21,5
10007814,10007814,UFMGMCEG,1,150,13,037,0,68,0,3,0,3,21,5
10007814,10007814,UFMGMDLA,1,70,13,040,0,58,0,1,1,1,33,4
10007814,10007814,UFMGMDLB,1,15,24,,0,100,0,0,0,0,0,0
10007814,10007814,UFMGMDLC,1,70,13,040,0,58,0,1,1,1,33,4
10007814,10007814,UFMGMDLD,1,70,13,040,0,58,0,1,1,1,33,4
10007814,10007814,UFMHBCYA,1,75,13,016,1,94,0,1,0,3,1,0
10007814,10007814,UFMHBCYB,1,75,13,016,1,94,0,1,0,3,1,0
10007814,10007814,UFMIEMGA,1,30,13,031,5,95,0,0,0,0,5,0
10007814,10007814,UFMIEMGB,1,30,13,031,5,95,0,0,0,0,5,0
10007814,10007814,UFMIERGA,1,120,13,028,2,90,1,0,0,2,3,2
10007814,10007814,UFMIERGB,1,120,13,028,2,90,1,0,0,2,3,2
10007814,10007814,UFMIEVGA,1,120,13,028,2,90,1,0,0,2,3,2
10007814,10007814,UFMIEVGC,1,120,13,028,2,90,1,0,0,2,3,2
10007814,10007814,UFMIGLYA,1,10,24,,0,80,0,0,0,0,0,20
10007814,10007814,UFMIGLYB,1,120,13,028,2,90,1,0,0,2,3,2
10007814,10007814,UFMIMGEA,1,30,13,031,5,95,0,0,0,0,5,0
10007814,10007814,UFMIMGEB,1,30,13,031,5,95,0,0,0,0,5,0
10007814,10007814,UFMJBSCB,1,175,13,017,3,92,0,0,0,1,3,2
10007814,10007814,UFMKBMSA,1,175,13,017,3,92,0,0,0,1,3,2
10007814,10007814,UFMKBMSB,1,175,13,017,3,92,0,0,0,1,3,2
10007814,10007814,UFMPPMYA,1,110,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFMRARCA,1,70,14,,0,79,0,6,0,3,11,1
10007814,10007814,UFMXASTA,1,105,13,026,1,93,0,1,0,1,3,1
10007814,10007814,UFMXPASA,1,105,13,026,1,93,0,1,0,1,3,1
10007814,10007814,UFMXPASB,1,105,13,026,1,93,0,1,0,1,3,1
10007814,10007814,UFMXPSCA,1,15,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFMXPSCB,1,105,13,026,1,93,0,1,0,1,3,1
10007814,10007814,UFMYCEMA,1,35,14,,5,95,0,0,0,0,5,0
10007814,10007814,UFMYCEMB,1,50,14,,0,100,0,0,0,0,0,0
10007814,10007814,UFMYCEMC,1,25,14,,0,90,0,5,0,5,0,5
10007814,10007814,UFMZMATA,1,15,14,,0,95,0,0,0,0,5,0
10007816,10007816,BAAC,1,50,14,,5,85,0,5,0,0,0,5
10007816,10007816,BADATE,1,70,14,,0,92,4,0,0,0,0,4
10007816,10007816,BATPCC,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPDS,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPPA,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPPL,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPPM,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPPU,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPSA,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPSC,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPSM,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPTLD,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPTPM,1,100,14,,1,81,4,1,2,0,0,11
10007816,10007816,BATPTS,1,100,14,,1,81,4,1,2,0,0,11
10007817,10007817,ANC070BF1A,1,10,14,,0,30,0,0,0,0,0,70
10007817,10007817,ART221UD1A,1,35,13,100,0,90,0,5,0,0,10,0
10007817,10007817,ART235UD1A,1,35,13,100,0,90,0,5,0,0,10,0
10007817,10007817,BUS180CD1A,2,15,24,,0,70,0,0,0,0,15,15
10007817,10007817,BUS395CF1A,1,10,14,,0,85,0,0,0,0,10,10
10007817,10007817,CIT532CF1A,1,25,14,,0,70,5,0,0,0,15,10
10007817,10007817,EQU094BF1A,1,35,13,024,0,75,0,0,0,0,5,20
10007817,10007817,MNT214CF1A,1,10,14,,0,65,0,0,0,0,35,0
10007817,10007817,MUS161CF1A,1,15,23,097,0,95,0,0,0,0,5,0
10007820,10007820,AZA104845,1,15,23,100,5,20,0,0,0,75,0,0
10007820,10007820,AZA107651,1,15,13,095,0,5,0,0,0,95,0,0
10007820,10007820,AZA164811,1,35,23,055,35,15,0,0,0,50,5,0
10007820,10007820,BZA143290,1,35,11,D,0,20,0,0,0,60,20,0
10007820,10007820,BZA143294,1,35,11,D,0,20,0,0,0,60,20,0
10007820,10007820,BZA143300,1,35,11,D,0,20,0,0,0,60,20,0
10007820,10007820,BZA942351,1,15,11,D,0,20,0,0,0,75,5,0
10007820,10007820,BZA942381,1,35,11,D,0,20,0,0,0,60,20,0
10007820,10007820,BZA942581,1,15,13,067,0,20,0,0,0,75,5,0
10007820,10007820,GZA140250,1,57,23,105,2,28,0,0,0,67,0,4
10007820,10007820,GZA148163,1,35,13,063,0,20,0,0,0,60,20,0
10007820,10007820,GZA148311,1,35,13,063,0,20,0,0,0,60,20,0
10007820,10007820,GZA148367,1,25,23,018,0,20,0,0,0,75,5,0
10007820,10007820,HZA913241,1,15,13,067,0,20,0,0,0,75,5,0
10007820,10007820,HZA913301,1,25,23,023,0,10,0,0,0,90,0,0
10007820,10007820,RZG943771,2,10,23,070,0,20,0,10,0,65,0,10
10007820,10007820,TZA104829,1,15,23,041,0,10,0,0,0,75,0,10
10007820,10007820,TZA120921,1,20,13,035,0,40,0,0,0,60,0,0
10007820,10007820,TZA139812,1,25,23,069,0,20,0,0,0,80,0,0
10007820,10007820,TZA139812,2,10,21,E,0,20,0,10,0,65,0,10
